Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-09 00:00:00-05:00,158.51717530744355,160.41177163023045,156.4851632700245,159.960205078125,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,157.26066431923064,157.4471806159037,153.11809123534883,155.6114959716797,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,156.01395745746433,156.35754167605256,151.66524594480387,151.89102172851562,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,148.67121841249335,151.29222791354923,147.34599696795414,147.8564453125,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,148.1312610379761,152.71558844748628,147.62081285085458,152.244384765625,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,154.16846031293665,157.0643309184818,151.62598505111097,156.66184997558594,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,155.6998279417029,158.04597567713608,154.73781315339022,157.67294311523438,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,157.56494948588247,161.4621089351798,156.8287105215893,160.97128295898438,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,160.509897071507,163.29779985653147,160.01907112060528,162.34559631347656,95811400,0.0,0.0
2022-03-22 00:00:00-04:00,162.4732378051616,166.31150120856418,161.88425551749586,165.72251892089844,81532000,0.0,0.0
2022-03-23 00:00:00-04:00,164.9077518788254,169.4724284348405,164.57397876026056,167.08702087402344,98062700,0.0,0.0
2022-03-24 00:00:00-04:00,167.9213927494687,170.94488277941835,167.08699751675573,170.8761749267578,90131400,0.0,0.0
2022-03-25 00:00:00-04:00,170.68966756106184,172.06397447426608,169.5803959233043,171.51425170898438,80546200,0.0,0.0
2022-03-28 00:00:00-04:00,169.01102337849983,172.5057021088352,168.84414433562662,172.3780975341797,90371900,0.0,0.0
2022-03-29 00:00:00-04:00,173.44814354603295,175.72556904396822,173.10455925690658,175.67649841308594,100589400,0.0,0.0
2022-03-30 00:00:00-04:00,175.27397290735905,176.31452166228107,173.45791066079582,174.50828552246094,92633200,0.0,0.0
2022-03-31 00:00:00-04:00,174.5769971900877,174.7635134764267,171.20011173735605,171.40626525878906,103049300,0.0,0.0
2022-04-01 00:00:00-04:00,170.83690924745642,171.67131950192206,168.78526000762312,171.1117706298828,78751300,0.0,0.0
2022-04-04 00:00:00-04:00,171.36701159217134,175.21508596620356,171.23939202795495,175.16600036621094,76468400,0.0,0.0
2022-04-05 00:00:00-04:00,174.24320968187874,175.02853418606793,171.21972007698278,171.8479766845703,73401800,0.0,0.0
2022-04-06 00:00:00-04:00,169.19753570311426,170.44423791053993,167.00845598396842,168.67726135253906,89058800,0.0,0.0
2022-04-07 00:00:00-04:00,168.01955265843017,170.1791839693951,166.73359099058004,168.9815673828125,77594700,0.0,0.0
2022-04-08 00:00:00-04:00,168.62818685521674,168.62818685521674,166.0955227852114,166.9691925048828,76575500,0.0,0.0
2022-04-11 00:00:00-04:00,165.61449746357707,165.92861828036033,162.46338829627405,162.70880126953125,72246700,0.0,0.0
2022-04-12 00:00:00-04:00,164.93719663883124,166.7532441092378,163.58251189337741,164.58380126953125,79265200,0.0,0.0
2022-04-13 00:00:00-04:00,164.31873134170252,167.90175523000033,163.71011188136575,167.27349853515625,70618900,0.0,0.0
2022-04-14 00:00:00-04:00,167.4895019875629,168.12758493692257,162.01188063883922,162.25729370117188,75329400,0.0,0.0
2022-04-18 00:00:00-04:00,160.91239673580466,163.54323192882495,160.56882751734665,162.0413055419922,69023900,0.0,0.0
2022-04-19 00:00:00-04:00,161.99224552249314,164.7408745982456,160.90261101305933,164.3285675048828,67723800,0.0,0.0
2022-04-20 00:00:00-04:00,165.66356250002266,165.7813709088185,163.0523799363438,164.16163635253906,67929800,0.0,0.0
2022-04-21 00:00:00-04:00,165.81081937992397,168.38274246164556,162.86586379792752,163.3665008544922,87227800,0.0,0.0
2022-04-22 00:00:00-04:00,163.40580023778472,164.78991818851023,158.53679967564108,158.82147216796875,84882400,0.0,0.0
2022-04-25 00:00:00-04:00,158.1637473249091,160.1761366901005,155.5525646879934,159.89146423339844,96046400,0.0,0.0
2022-04-26 00:00:00-04:00,159.27303500519898,159.36138008917553,153.84450071149385,153.92303466796875,95623200,0.0,0.0
2022-04-27 00:00:00-04:00,153.0493716898695,156.85817138310125,152.52909731194325,153.697265625,88063200,0.0,0.0
2022-04-28 00:00:00-04:00,156.3280759248776,161.5013859909982,156.01394010524191,160.6375274658203,130216800,0.0,0.0
2022-04-29 00:00:00-04:00,158.87055528620192,163.15055858383272,154.36477622377623,154.75743103027344,131747600,0.0,0.0
2022-05-02 00:00:00-04:00,153.83468735250372,155.326787567421,150.45780216717014,155.06175231933594,123055300,0.0,0.0
2022-05-03 00:00:00-04:00,155.24823424848756,157.7612755693258,153.45182454246736,156.5538330078125,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,156.7403511160265,163.4253979042394,156.33787025741282,162.97384643554688,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,160.84371492154636,161.06949072780478,152.10700157369598,153.89361572265625,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,153.3725293282909,156.74455042350417,151.57346504147074,154.62106323242188,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,152.31079472594658,153.19558860822082,148.92896288962842,149.48931884765625,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,152.89080762473395,154.0901836973431,150.34458235534652,151.8978729248047,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,150.90495956472975,152.82199025284592,143.34496277337416,144.02330017089844,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,140.3563740008872,143.7283801675573,136.45348852465227,140.14991760253906,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,142.14562929103238,145.59630056559612,140.6906536401066,144.62303161621094,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,143.08936935150413,145.02606620057162,141.7425200447831,143.07952880859375,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,146.343429833823,147.2380493187645,144.20027628752518,146.71701049804688,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,144.3673878211131,144.86876045778243,137.53487119903903,138.4393310546875,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.51525818502847,139.26516512783357,134.29070954879225,135.0280303955078,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,136.73857261689477,138.3213549245238,130.36812621760984,135.26393127441406,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.46052971125766,140.83805564914624,135.3228971370137,140.6905975341797,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.42951103300464,139.5699040628069,135.0083469444269,137.98712158203125,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,136.08971575030043,139.39291268865855,136.00124087715074,138.14439392089844,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,135.0673319135833,141.89983463413682,134.82155832650707,141.34930419921875,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,142.93207874444667,147.1495466635664,142.80427168601537,147.1102294921875,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.54988348979353,148.11299992246586,144.35757226573517,146.32376098632812,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,147.36582293275725,149.17472776391935,145.18335248498283,146.19595336914062,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,145.33083811208033,148.712685042506,144.37723540201858,148.65370178222656,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.41656444787193,145.4684826787646,142.0178266612746,142.92227172851562,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.54434106770898,146.05831455755788,142.45034559186539,143.6693878173828,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,141.9096618141491,146.48104410293644,141.66388825021798,146.19595336914062,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,146.06813174153186,147.3363166045176,144.96707108524492,145.4586181640625,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.5935179486459,145.44880522785593,140.12043568225837,140.22857666015625,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,137.9084627463307,138.38034379484614,134.7428980025847,134.8117218017578,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.6237359424125,132.91434748083088,129.2179182819536,129.65048217773438,122207100,0.0,0.0
2022-06-14 00:00:00-04:00,130.87934957569854,131.62649584691928,129.25723497256138,130.51559448242188,84784300,0.0,0.0
2022-06-15 00:00:00-04:00,132.01973022353556,135.01817091312645,129.9257495131237,133.1404571533203,91533000,0.0,0.0
2022-06-16 00:00:00-04:00,129.84709117019267,130.1518479895085,126.85847623062334,127.86123657226562,108123900,0.0,0.0
2022-06-17 00:00:00-04:00,127.87107564040531,130.83018391739205,127.61546153618984,129.33587646484375,134520300,0.0,0.0
2022-06-21 00:00:00-04:00,131.16443535080262,134.74289788395257,131.06613492456364,133.57301330566406,81000500,0.0,0.0
2022-06-22 00:00:00-04:00,132.5112679712454,135.4310591073431,131.64615522779903,133.0618133544922,73409200,0.0,0.0
2022-06-23 00:00:00-04:00,134.50695054622625,136.2470164136777,133.33706609243566,135.93243408203125,72433800,0.0,0.0
2022-06-24 00:00:00-04:00,137.53489628676303,139.51092556990343,137.4071042192977,139.26515197753906,89116800,0.0,0.0
2022-06-27 00:00:00-04:00,140.28756352140977,141.06421647374572,138.5868144624807,139.26515197753906,70207900,0.0,0.0
2022-06-28 00:00:00-04:00,139.72718457219997,140.99536950005523,134.99850383222812,135.11647033691406,67083400,0.0,0.0
2022-06-29 00:00:00-04:00,135.1361545226192,138.29187895229046,134.35950159386607,136.876220703125,66242400,0.0,0.0
2022-06-30 00:00:00-04:00,134.92968437677243,136.03074512479165,131.50852062340732,134.4086456298828,98964500,0.0,0.0
2022-07-01 00:00:00-04:00,133.7401565905966,136.6894398129789,133.36659091632603,136.581298828125,71051600,0.0,0.0
2022-07-05 00:00:00-04:00,135.44090360755794,139.2159820551499,134.6150930089742,139.1668243408203,73353800,0.0,0.0
2022-07-06 00:00:00-04:00,138.96039485817002,141.68355545577728,138.69495517869038,140.50384521484375,74064300,0.0,0.0
2022-07-07 00:00:00-04:00,140.86757338185674,144.07247034886072,140.857747839313,143.8758544921875,66253700,0.0,0.0
2022-07-08 00:00:00-04:00,142.80429232334566,145.05558698146706,142.54869317037367,144.55419921875,64547800,0.0,0.0
2022-07-11 00:00:00-04:00,143.20734636825597,144.1609490492264,141.34929872199137,142.42086791992188,63141600,0.0,0.0
2022-07-12 00:00:00-04:00,143.29580384328963,145.94032961653699,142.59781536832085,143.3941192626953,77588800,0.0,0.0
2022-07-13 00:00:00-04:00,140.57268974411542,143.9741883569345,139.71738731766604,143.03042602539062,71185600,0.0,0.0
2022-07-14 00:00:00-04:00,141.64423829848138,146.43190306892052,140.82826817318988,145.96002197265625,78140700,0.0,0.0
2022-07-15 00:00:00-04:00,147.24788039896364,148.30962416813094,145.69458942189468,147.63128662109375,76259900,0.0,0.0
2022-07-18 00:00:00-04:00,148.19163331287257,149.00760334414767,144.2199241245172,144.58367919921875,81420900,0.0,0.0
2022-07-19 00:00:00-04:00,145.41930294883997,148.67334258980395,144.42638313418118,148.44723510742188,82982400,0.0,0.0
2022-07-20 00:00:00-04:00,148.56520429371037,151.1212554478555,147.8278835762641,150.45274353027344,64823400,0.0,0.0
2022-07-21 00:00:00-04:00,151.88808810670997,152.9400063380094,149.37136878805202,152.72372436523438,65086600,0.0,0.0
2022-07-22 00:00:00-04:00,152.76301084272214,153.6379641019081,150.8164884797473,151.4849853515625,66675400,0.0,0.0
2022-07-25 00:00:00-04:00,151.40633528462277,152.4189211302385,149.7055864857965,150.3642578125,53623900,0.0,0.0
2022-07-26 00:00:00-04:00,149.68594024499822,150.50191035513055,148.25063089528444,149.037109375,55138700,0.0,0.0
2022-07-27 00:00:00-04:00,150.00055450326258,154.67025318814936,149.58765663017232,154.13937377929688,78620700,0.0,0.0
2022-07-28 00:00:00-04:00,154.32617098055007,154.97501695314946,151.79962590663797,154.68992614746094,81378700,0.0,0.0
2022-07-29 00:00:00-04:00,158.51413057382698,160.86372535437394,156.8035410889223,159.7626495361328,101786900,0.0,0.0
2022-08-01 00:00:00-04:00,158.28797869734385,160.8243633244221,158.17001220333,158.77952575683594,67829400,0.0,0.0
2022-08-02 00:00:00-04:00,157.39340627106276,159.66435174491758,156.931350741657,157.30491638183594,59907000,0.0,0.0
2022-08-03 00:00:00-04:00,158.1208945604064,163.77368717681702,158.0324196674791,163.32147216796875,82507500,0.0,0.0
2022-08-04 00:00:00-04:00,163.20351287288528,164.3635721856505,161.650221759662,163.00689697265625,55474100,0.0,0.0
2022-08-05 00:00:00-04:00,160.673712879285,163.27268651132164,160.46696968304354,162.78045654296875,56697000,0.23,0.0
2022-08-08 00:00:00-04:00,163.78456623385267,165.20219069837998,161.64829034721447,162.30787658691406,60276900,0.0,0.0
2022-08-09 00:00:00-04:00,161.47113919370653,163.24317026155526,160.7131007604691,162.35714721679688,63135500,0.0,0.0
2022-08-10 00:00:00-04:00,165.07423053223724,166.70843758837208,164.30635300401312,166.61000061035156,70170500,0.0,0.0
2022-08-11 00:00:00-04:00,167.41725259761515,168.3328081399825,165.5763173430876,165.8716583251953,57149200,0.0,0.0
2022-08-12 00:00:00-04:00,167.18098503009688,169.4944567489093,166.76749865896252,169.42555236816406,68039400,0.0,0.0
2022-08-15 00:00:00-04:00,168.85458034142326,170.69551570107743,168.6872239470608,170.49862670898438,54091700,0.0,0.0
2022-08-16 00:00:00-04:00,170.09496475942944,171.01052019393777,168.99237457923107,170.34107971191406,56377100,0.0,0.0
2022-08-17 00:00:00-04:00,170.08512611334214,173.41259006684885,169.8882371550574,171.83746337890625,79542000,0.0,0.0
2022-08-18 00:00:00-04:00,171.04991709522415,172.18204003423804,170.4297025169527,171.44369506835938,62290100,0.0,0.0
2022-08-19 00:00:00-04:00,170.34109754225454,171.04007069000778,168.64782529018512,168.8545684814453,70346300,0.0,0.0
2022-08-22 00:00:00-04:00,167.052976982108,167.22033333660877,164.54260162126909,164.96592712402344,69026800,0.0,0.0
2022-08-23 00:00:00-04:00,164.48351687365368,166.08819087836986,164.0601914212562,164.6311798095703,54147100,0.0,0.0
2022-08-24 00:00:00-04:00,164.71984652905635,165.4975632823113,163.66646716905697,164.92657470703125,53841500,0.0,0.0
2022-08-25 00:00:00-04:00,166.15715087983543,167.49601702656614,165.73384030735204,167.38772583007812,51218200,0.0,0.0
2022-08-26 00:00:00-04:00,167.91935609131087,168.39189270404452,161.01828160287462,161.0773468017578,78961000,0.0,0.0
2022-08-29 00:00:00-04:00,158.64572524641508,160.36853027090402,157.33640664687104,158.87216186523438,73314000,0.0,0.0
2022-08-30 00:00:00-04:00,159.6104987851323,160.03380935929164,155.26902673828752,156.44053649902344,77906200,0.0,0.0
2022-08-31 00:00:00-04:00,157.8187409544185,158.08454929439134,154.6980053329991,154.77676391601562,87991100,0.0,0.0
2022-09-01 00:00:00-04:00,154.20577023890877,155.95810734217315,152.26638338501562,155.50526428222656,74229900,0.0,0.0
2022-09-02 00:00:00-04:00,157.26746135406307,157.86798246463846,152.56174446332417,153.38868713378906,76957800,0.0,0.0
2022-09-06 00:00:00-04:00,154.03844040820118,154.64880073393257,151.30164311185825,152.1285858154297,73714800,0.0,0.0
2022-09-07 00:00:00-04:00,152.41407808901712,154.2353197614945,151.22287508520006,153.53636169433594,87449600,0.0,0.0
2022-09-08 00:00:00-04:00,152.23685741248187,153.93012940950055,150.30730966413597,152.05966186523438,84923800,0.0,0.0
2022-09-09 00:00:00-04:00,153.05398588476703,155.36747271934937,152.34517353637017,154.92445373535156,68028800,0.0,0.0
2022-09-12 00:00:00-04:00,157.10993674145692,161.70736223015916,156.82445000741808,160.8902587890625,104956000,0.0,0.0
2022-09-13 00:00:00-04:00,157.41511914732905,158.04517283101427,150.98659772699438,151.4492950439453,122656600,0.0,0.0
2022-09-14 00:00:00-04:00,152.38454574724284,154.65866080063967,151.22289024182777,152.89646911621094,87965400,0.0,0.0
2022-09-15 00:00:00-04:00,152.24670339235885,152.82754609590185,149.02753063381346,150.00213623046875,90481100,0.0,0.0
2022-09-16 00:00:00-04:00,148.86017738849526,148.99800116372188,146.06430005699622,148.35809326171875,162278800,0.0,0.0
2022-09-19 00:00:00-04:00,146.98970508767258,152.15811955641868,146.78297692105565,152.07936096191406,81474200,0.0,0.0
2022-09-20 00:00:00-04:00,151.01615161997927,155.62343203686572,150.70113224453698,154.46176147460938,107689800,0.0,0.0
2022-09-21 00:00:00-04:00,154.8949011643533,156.27315389590652,151.21303113007994,151.33116149902344,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,150.01200313979504,152.06952070873675,148.5648458969192,150.3664093017578,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,148.84048424162157,149.11613179254852,146.25135007934554,148.09228515625,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,147.33425102063256,151.38038122778957,147.31455761940225,148.427001953125,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,150.3664234461509,152.31565000946952,147.6197716771559,149.40164184570312,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,145.34563566437978,148.29901488949315,142.58914538327457,147.51144409179688,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,143.82957793472042,144.43993818318944,138.49379277972724,140.2658233642578,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,139.0844755504192,140.87619954797051,135.85544869618502,136.05233764648438,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,136.06222721595856,140.84670355770672,135.5503037948178,140.236328125,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,142.77618030160758,143.947689675969,142.01814217319807,143.82955932617188,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,141.83111532059078,145.08967450416395,140.7875754267863,144.12489318847656,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,143.54409774342406,145.24720918960443,142.9632699990137,143.1699981689453,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,140.32490279514894,140.8762129387206,137.28292541213156,137.91297912597656,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,138.2378387451172,139.6849958050268,136.41659718830158,138.2378387451172,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,137.7259221748937,139.15340092464973,136.07203689531147,136.82022094726562,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,136.96788662576586,138.17876788392184,136.01295948883356,136.19015502929688,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,132.89224973345455,141.35859601492572,132.28187436958524,140.76792907714844,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,142.06742450695816,142.2741677227646,136.04253393109235,136.22958374023438,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,138.87775734642221,140.67930564113678,138.09018646721276,140.19692993164062,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,143.22906350371468,144.420251464502,138.4248948126108,141.51609802246094,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,139.488098622933,142.69743186765362,139.30104887468818,141.62437438964844,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,140.7974672692939,143.62286253921314,140.4332068704366,141.16171264648438,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,140.64979699148353,145.55241866280005,140.43321458728877,144.98143005371094,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,144.90264390563777,147.89539516122247,143.73113431154985,147.1275177001953,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,147.75756076988446,150.12027319083927,147.0389093560302,149.97259521484375,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,148.61406419672124,149.62805663114864,145.73942824213276,147.02908325195312,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,145.76897734753766,146.73374379544853,141.8902031311427,142.54978942871094,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,145.89694295512044,155.05242232533004,145.52285843662315,153.3197784423828,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,150.77989669615485,151.84311529516543,149.55916089247586,150.95709228515625,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,152.6700490040681,153.03429437423398,146.8125153766711,148.3088836669922,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,146.63534252417682,149.8053055426396,142.7467277719643,142.77626037597656,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,139.85237716768756,140.58088293366475,136.59381715822644,136.7218017578125,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,140.11396333862294,140.68589913556306,132.51119405211378,136.45556640625,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,135.2032111952328,137.21483428526327,133.78323487446542,136.988037109375,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,138.4572998817349,139.46310374939873,135.5779105819191,137.55995178222656,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,136.57387654941147,136.6231842073022,132.71824941976038,132.99435424804688,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,139.27577571396307,144.8274688720703,137.5599685390709,144.8274688720703,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,143.79207283535823,147.9237894166263,142.3622261036816,147.61810302734375,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,146.898256219997,148.19003547375948,145.37966477232854,146.2178497314453,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,150.103105885391,151.45404873448155,146.49400121564406,147.9534149169922,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,147.05607778759077,147.78577709628334,145.24165493751426,146.72079467773438,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,144.39358466739876,149.3733571163338,144.11747984279026,148.62393188476562,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,150.19182372040734,150.5763993918672,147.88436969164823,149.18600463867188,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,148.07173876370618,148.27880988198416,145.66566926933072,145.95162963867188,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,146.06995217218372,148.32809838668408,144.8866286056601,148.0914306640625,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,147.3715896104273,149.71849566611712,147.26311878314957,148.9690704345703,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,146.2474322409697,146.80951240345237,145.07397930940053,146.0502166748047,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,143.1215132938763,144.6006525445557,141.38599532318216,142.2143096923828,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,142.28334655275705,142.79611910491008,138.39815293017466,139.2067413330078,83763800,0.0,0.0
