Source,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Close_Smoothed
GOOGL_2022,2024-10-09 04:00:00+00:00,162.87788805212205,164.263022155559,159.18088233675397,161.29345703125,31181800,0.0,0.0,-1.5330363449771012,162.5025431315104
GOOGL_2022,2024-10-10 04:00:00+00:00,160.3069086751828,162.49922027250668,159.83855257987992,161.51268005371094,14144100,0.0,0.0,0.1359156325965838,162.2035929361979
GOOGL_2022,2024-10-11 04:00:00+00:00,161.56252470079164,163.32631847818766,160.6756404471478,162.66864013671875,15344300,0.0,0.0,0.7157085639489136,161.8249257405599
GOOGL_2022,2024-10-14 04:00:00+00:00,163.0672270976598,165.64815793723565,162.82806167108657,164.3826141357422,19016100,0.0,0.0,1.0536597573957085,162.85464477539062
GOOGL_2022,2024-10-15 04:00:00+00:00,165.20970620906303,167.0930903489021,164.05377791978614,164.88087463378906,20247200,0.0,0.0,0.30311021677476013,163.97737630208334
GOOGL_2022,2024-10-16 04:00:00+00:00,163.95410944544955,165.21966843790153,163.16688130069323,164.5819091796875,16406000,0.0,0.0,-0.18132209376350295,164.6151326497396
GOOGL_2022,2024-10-17 04:00:00+00:00,165.1499132702941,165.7876725559894,162.19030754618507,162.35971069335938,21453400,0.0,0.0,-1.350208232122263,163.94083150227866
GOOGL_2022,2024-10-18 04:00:00+00:00,162.61880125185925,164.13348517236508,162.50918566803227,162.84799194335938,19757700,0.0,0.0,0.30074040407856995,163.2632039388021
GOOGL_2022,2024-10-21 04:00:00+00:00,162.37965259131107,163.9242304481603,162.05080580588782,163.49574279785156,20946500,0.0,0.0,0.3977641030523005,162.9011484781901
GOOGL_2022,2024-10-22 04:00:00+00:00,162.4095379206084,165.18978095934807,162.4095379206084,164.56198120117188,16568100,0.0,0.0,0.6521505606654321,163.63523864746094
GOOGL_2022,2024-10-23 04:00:00+00:00,164.18330093451087,165.2396034909156,161.3632046868505,162.21023559570312,18280500,0.0,0.0,-1.4290941250845846,163.4226531982422
GOOGL_2022,2024-10-24 04:00:00+00:00,162.26006724839118,162.75831715757175,160.44643028039124,162.15045166015625,22412500,0.0,0.0,-0.03685583423717054,162.9742228190104
GOOGL_2022,2024-10-25 04:00:00+00:00,163.09713764873345,165.01041564194605,162.8480126724498,164.69154357910156,19828900,0.0,0.0,1.5671198525373686,163.0174102783203
GOOGL_2022,2024-10-28 04:00:00+00:00,168.1593374233331,168.1593374233331,163.37613545110457,166.13644409179688,32138600,0.0,0.0,0.8773374037880144,164.3261464436849
GOOGL_2022,2024-10-29 04:00:00+00:00,167.14290330541456,169.78363683716654,166.50514405647678,169.08607482910156,42169000,0.0,0.0,1.7754266701861532,166.63802083333334
GOOGL_2022,2024-10-30 04:00:00+00:00,180.04756432112097,181.38288551840023,173.45074095946555,173.84934997558594,68890800,0.0,0.0,2.8170712173067436,169.69062296549478
GOOGL_2022,2024-10-31 04:00:00+00:00,172.5240116929841,176.20109831225162,170.40146229689762,170.51107788085938,44769000,0.0,0.0,-1.9202097075400992,171.14883422851562
GOOGL_2022,2024-11-01 04:00:00+00:00,169.4747443229776,171.7168690851631,168.28890701589395,170.69046020507812,31796500,0.0,0.0,0.10520273899394805,171.68362935384116
GOOGL_2022,2024-11-04 05:00:00+00:00,169.33520086207452,170.13240372971748,167.42192310295937,168.6476287841797,21492700,0.0,0.0,-1.1968046828417123,169.94972229003906
GOOGL_2022,2024-11-05 05:00:00+00:00,168.83694632662065,169.93310214015253,168.2490151199897,169.1458740234375,18242100,0.0,0.0,0.295435662422161,169.4946543375651
GOOGL_2022,2024-11-06 05:00:00+00:00,173.19167534337777,176.32068423475533,172.8927223501112,175.89218139648438,33695500,0.0,0.0,3.988455179292205,171.2285614013672
GOOGL_2022,2024-11-07 05:00:00+00:00,176.78903438230748,180.44618684879632,176.56980320837033,180.11734008789062,25352900,0.0,0.0,2.402129905866701,175.05179850260416
GOOGL_2022,2024-11-08 05:00:00+00:00,180.01769126784052,180.2668162295759,177.4566945679988,177.7257537841797,22006200,0.0,0.0,-1.3277934831504412,177.91175842285156
GOOGL_2022,2024-11-11 05:00:00+00:00,177.95494104754144,179.91804692445518,177.84532545828398,179.71875,17450400,0.0,0.0,1.1213885288906988,179.1872812906901
GOOGL_2022,2024-11-12 05:00:00+00:00,179.19061113228446,181.8512639191168,178.76210828805725,180.9842987060547,25134900,0.0,0.0,0.704182900256467,179.47626749674478
GOOGL_2022,2024-11-13 05:00:00+00:00,179.82836251665194,180.32661242196693,177.91506949950764,178.25389099121094,23184000,0.0,0.0,-1.508643420652933,179.65231323242188
GOOGL_2022,2024-11-14 05:00:00+00:00,177.65598529451515,178.19410370809177,173.70985455339545,174.96543884277344,31007500,0.0,0.0,-1.844813670069978,178.06787618001303
GOOGL_2022,2024-11-15 05:00:00+00:00,173.1219110429033,173.5304796221041,170.6207019459313,171.88626098632812,32504600,0.0,0.0,-1.759877766038298,175.03519694010416
GOOGL_2022,2024-11-18 05:00:00+00:00,172.81299215078764,174.82592598867913,172.2948080013009,174.68641662597656,20135300,0.0,0.0,1.6290747285911067,173.84603881835938
GOOGL_2022,2024-11-19 05:00:00+00:00,173.11194329745103,178.2439110911755,172.95249968308408,177.4965362548828,23434900,0.0,0.0,1.6086652203319396,174.68973795572916
GOOGL_2022,2024-11-20 05:00:00+00:00,176.7192692543919,177.05807553397884,173.17173243194026,175.36402893066406,18997100,0.0,0.0,-1.2014360219156583,175.84899393717447
GOOGL_2022,2024-11-21 05:00:00+00:00,173.29131700765447,173.52052291993735,163.12702162713185,167.04327392578125,59734400,0.0,0.0,-4.744847079313342,173.30127970377603
GOOGL_2022,2024-11-22 05:00:00+00:00,165.26950018604143,165.87736568062007,163.32631338500155,164.1833038330078,38604600,0.0,0.0,-1.7121132899036384,168.86353556315103
GOOGL_2022,2024-11-25 05:00:00+00:00,165.50864937866604,168.03976740473334,165.03033372857172,167.0631866455078,33135300,0.0,0.0,1.7540655750411416,166.09658813476562
GOOGL_2022,2024-11-26 05:00:00+00:00,167.0432706454683,169.2256076965816,166.9934426131079,168.52804565429688,20486700,0.0,0.0,0.8768293232053193,166.59151204427084
GOOGL_2022,2024-11-27 05:00:00+00:00,168.40847408769383,168.88678975659008,167.4319084954612,168.63766479492188,19266500,0.0,0.0,0.06504504351154683,168.07629903157553
GOOGL_2022,2024-11-29 05:00:00+00:00,167.9102206974572,168.8369582371453,166.57491457977767,168.358642578125,14257200,0.0,0.0,-0.16545664169163032,168.50811767578125
GOOGL_2022,2024-12-02 05:00:00+00:00,168.17928960806435,171.4777017898288,167.9799926724261,170.8897705078125,23789100,0.0,0.0,1.5034143129972977,169.29535929361978
GOOGL_2022,2024-12-03 05:00:00+00:00,170.8897642516595,172.07558629717838,170.25200495773618,170.7402801513672,22248700,0.0,0.0,-0.08747765065227897,169.99623107910156
GOOGL_2022,2024-12-04 05:00:00+00:00,170.55094333710875,174.2977925065685,170.46126199985193,173.75967407226562,31615100,0.0,0.0,1.768413357540255,171.79657491048178
GOOGL_2022,2024-12-05 05:00:00+00:00,174.7462169331928,175.4437637976109,171.7268235586979,172.03573608398438,21356200,0.0,0.0,-0.9921392851855115,172.1785634358724
GOOGL_2022,2024-12-06 05:00:00+00:00,171.4278679786075,174.4671955621755,171.2584648287537,174.09849548339844,21462400,0.0,0.0,1.1990296006912482,173.29796854654947
GOOGL_2022,2024-12-09 05:00:00+00:00,173.5497879362236,175.84435207924628,173.2405061666339,174.95645141601562,25389600,0.2,0.0,0.4927991653431496,173.69689432779947
GOOGL_2022,2024-12-10 05:00:00+00:00,182.41883132056967,185.9205489826197,180.6230728184386,184.7333526611328,54813000,0.0,0.0,5.588191327606107,177.92943318684897
GOOGL_2022,2024-12-11 05:00:00+00:00,184.87300649613107,195.14872046831275,184.41409977559144,194.939208984375,67894100,0.0,0.0,5.524641964336241,184.87633768717447
GOOGL_2022,2024-12-12 05:00:00+00:00,194.540179555465,194.71974779887603,191.25794424971855,191.50735473632807,34817500,0.0,0.0,-1.7604740810875041,190.39330546061197
GOOGL_2022,2024-12-13 05:00:00+00:00,190.55957180826204,192.27551707580216,189.19280729112407,189.3723907470703,25143500,0.0,0.0,-1.1148208862250875,191.9396514892578
GOOGL_2022,2024-12-16 05:00:00+00:00,192.41518724155435,198.53073692361528,192.16577676803223,196.19625854492188,44934900,0.0,0.0,3.6034121821726606,192.3586680094401
GOOGL_2022,2024-12-17 05:00:00+00:00,196.7848538831557,200.94501854915788,194.52020263311584,194.95916748046875,43504000,0.0,0.0,-0.630537541147802,193.50927225748697
GOOGL_2022,2024-12-18 05:00:00+00:00,194.75965954890503,196.53546097337795,187.29730214590612,187.9557342529297,34166100,0.0,0.0,-3.5922564288959014,193.03705342610678
GOOGL_2022,2024-12-19 05:00:00+00:00,191.17811313755365,192.5748056424547,187.93577711571297,188.06546020507807,32265200,0.0,0.0,0.05837861376483122,190.32678731282547
GOOGL_2022,2024-12-20 05:00:00+00:00,185.3419048401402,192.43513912367908,184.78322783024907,190.9586334228516,63462900,0.0,0.0,1.538386269663028,188.99327596028647
GOOGL_2022,2024-12-23 05:00:00+00:00,192.1657659299832,194.63992864820244,189.70158937273823,194.1710357666016,25675000,0.0,0.0,1.6822503838496594,191.0650431315104
GOOGL_2022,2024-12-24 05:00:00+00:00,194.3805430221512,195.6475524902344,193.32304504989557,195.6475524902344,10403300,0.0,0.0,0.7604206867432239,193.59240722656253
GOOGL_2022,2024-12-26 05:00:00+00:00,194.68979716689705,196.28603018509784,193.9216239176986,195.1387481689453,12046600,0.0,0.0,-0.26006168480665615,194.98577880859375
GOOGL_2022,2024-12-27 05:00:00+00:00,194.49027324116943,194.85941107267635,190.20041029392212,192.3054351806641,18891400,0.0,0.0,-1.451947916478491,194.36391194661462
GOOGL_2022,2024-12-30 05:00:00+00:00,189.352440433381,192.0959557274761,188.67403600843565,190.7890472412109,14264700,0.0,0.0,-0.7885309835515497,192.7444101969401
GOOGL_2022,2024-12-31 05:00:00+00:00,190.6294084710406,191.50733817930225,188.06546158341584,188.8536071777344,17466900,0.0,0.0,-1.0144398179364855,190.64936319986978
GOOGL_2022,2025-01-02 05:00:00+00:00,190.20041592197336,191.5472385320244,187.05785012893008,188.98329162597656,20370800,0.0,0.0,0.06866929903017738,189.54198201497397
GOOGL_2022,2025-01-03 05:00:00+00:00,190.91871503010495,192.75438759446627,189.5319934742947,191.3377227783203,18596200,0.0,0.0,1.245840905874096,189.7248738606771
GOOGL_2022,2025-01-06 05:00:00+00:00,193.52257715244397,197.75258441221385,193.39289405316484,196.40576171875,29563600,0.0,0.0,2.6487400742724487,192.24225870768228
GOOGL_2022,2025-01-07 05:00:00+00:00,196.6451972376325,200.52602365365917,194.1411215269442,195.02902221679688,26487200,0.0,0.0,-0.700966962427807,194.25750223795572
GOOGL_2022,2025-01-08 05:00:00+00:00,192.1159097803505,195.82712367795403,191.9263553819348,193.49264526367188,24864800,0.0,0.0,-0.7877683719385797,194.9758097330729
GOOGL_2022,2025-01-10 05:00:00+00:00,193.841807932761,196.05657398255568,189.86121160590176,191.58712768554688,26665200,0.0,0.0,-0.9848010375424598,193.36959838867188
GOOGL_2022,2025-01-13 05:00:00+00:00,189.62179973101152,190.72916760562472,186.9181835340065,190.5595703125,21823700,0.0,0.0,-0.5363394636477947,191.8797810872396
GOOGL_2022,2025-01-14 05:00:00+00:00,190.78904460131216,191.5272898730932,187.86594588528064,189.2127685546875,17174900,0.0,0.0,-0.7067615421276763,190.45315551757812
GOOGL_2022,2025-01-15 05:00:00+00:00,192.63466153374213,195.8969546519061,191.40756631826648,195.0888671875,21776000,0.0,0.0,3.1055507922099546,191.62040201822916
GOOGL_2022,2025-01-16 05:00:00+00:00,193.68218859975207,195.01902502838223,192.3553231094348,192.45509338378903,17815400,0.0,0.0,-1.3500379809882501,192.2522430419922
GOOGL_2022,2025-01-17 05:00:00+00:00,196.06656026544184,196.76490654687785,193.29311701716207,195.53781127929688,27735100,0.0,0.0,1.6017855601048625,194.36059061686197
GOOGL_2022,2025-01-21 05:00:00+00:00,198.60057627447708,201.8129691217348,197.40339384073823,197.58297729492188,29971300,0.0,0.0,1.0459184350303463,195.19196065266928
GOOGL_2022,2025-01-22 05:00:00+00:00,198.590597036243,200.00724672789292,197.0642061251015,197.9022216796875,26200600,0.0,0.0,0.16157484269967437,197.0076700846354
GOOGL_2022,2025-01-23 05:00:00+00:00,197.6727641738203,199.82767431730463,194.73969457121223,197.5131378173828,26951400,0.0,0.0,-0.19660409014227165,197.6661122639974
GOOGL_2022,2025-01-24 05:00:00+00:00,197.63285957708695,200.42624462128623,197.5330893014484,199.7378845214844,23877500,0.0,0.0,1.1263790999860301,198.38441467285156
GOOGL_2022,2025-01-27 05:00:00+00:00,191.956287781501,196.4157484351776,190.2802414199516,191.35769653320312,41728900,0.0,0.0,-4.1955926430070285,196.2029062906901
GOOGL_2022,2025-01-28 05:00:00+00:00,192.2954724407757,195.01903051179215,190.23034644146827,194.83946228027344,24157900,0.0,0.0,1.8195065106598296,195.31168111165366
GOOGL_2022,2025-01-29 05:00:00+00:00,195.09884368413952,196.32593893457488,192.97386160771163,194.9492034912109,18218300,0.0,0.0,0.05632391387921931,193.7154541015625
GOOGL_2022,2025-01-30 05:00:00+00:00,197.53310428817028,200.9250807979349,197.20388062095304,200.39633178710935,24354700,0.0,0.0,2.7941269819776515,196.72833251953125
GOOGL_2022,2025-01-31 05:00:00+00:00,201.5236538524104,204.99544323065024,201.3241285268208,203.5388946533203,32001100,0.0,0.0,1.568173847388321,199.62814331054688
GOOGL_2022,2025-02-03 05:00:00+00:00,200.2167427524067,203.26952433872827,199.62813772190552,200.7554626464844,27838300,0.0,0.0,-1.3675184841584254,201.56356302897134
GOOGL_2022,2025-02-04 05:00:00+00:00,202.9103862906213,206.5617593135444,202.33175215943615,205.89334106445312,43856400,0.0,0.0,2.5592720368541766,203.3958994547526
GOOGL_2022,2025-02-05 05:00:00+00:00,190.619448537642,192.29547965256887,187.58660858281107,190.8788299560547,70373900,0.0,0.0,-7.292373337949898,199.1758778889974
GOOGL_2022,2025-02-06 05:00:00+00:00,189.0531392886888,191.64701430736628,188.274979827647,191.148193359375,29297400,0.0,0.0,0.14111748452267925,195.97345479329428
GOOGL_2022,2025-02-07 05:00:00+00:00,190.59948056645624,190.7291636568626,182.807900068601,184.90293884277344,49315000,0.0,0.0,-3.2672317780476967,188.97665405273438
GOOGL_2022,2025-02-10 05:00:00+00:00,186.90821845084508,187.7562049430344,185.4217265205732,186.03028869628903,23105600,0.0,0.0,0.6096981803378476,187.3604736328125
GOOGL_2022,2025-02-11 05:00:00+00:00,184.59368617808016,186.49918592908517,183.8454547261701,184.8830108642578,21239500,0.0,0.0,-0.6167156112434236,185.27207946777344
GOOGL_2022,2025-02-12 05:00:00+00:00,182.7879375067085,184.67347995852103,181.40121597043165,183.1770172119141,22072600,0.0,0.0,-0.9227422489329062,184.69677225748697
GOOGL_2022,2025-02-13 05:00:00+00:00,183.8853646978078,185.84073432237412,182.70813932469304,185.70106506347656,21402500,0.0,0.0,1.3779282412063942,184.58703104654947
GOOGL_2022,2025-02-14 05:00:00+00:00,184.62360034222,185.96043678235037,183.88535510775145,184.79319763183597,20448400,0.0,0.0,-0.48888649687079955,184.55709330240884
GOOGL_2022,2025-02-18 05:00:00+00:00,185.16234115126528,185.52149284111707,181.31144284116837,183.33665466308597,29916700,0.0,0.0,-0.7882016153277882,184.6103057861328
GOOGL_2022,2025-02-19 05:00:00+00:00,183.63594741741645,185.02266901610756,183.1570683565281,184.83311462402344,19549400,0.0,0.0,0.8162361005700003,184.32098897298178
GOOGL_2022,2025-02-20 05:00:00+00:00,184.36422591283684,184.8730178009315,182.2891289369332,184.12478637695312,20441500,0.0,0.0,-0.3832258351059825,184.09818522135416
GOOGL_2022,2025-02-21 05:00:00+00:00,184.713387549238,184.90294194163184,178.65770926804197,179.23634338378906,35199200,0.0,0.0,-2.654961936062261,182.73141479492188
GOOGL_2022,2025-02-24 05:00:00+00:00,181.56086065766053,182.68818568914216,178.46816457980125,178.8273162841797,29854200,0.0,0.0,-0.22820544756012584,180.72948201497397
GOOGL_2022,2025-02-25 05:00:00+00:00,177.620149186563,178.3185106633885,174.27805810561316,175.00633239746094,41913400,0.0,0.0,-2.136689162547578,177.68999735514322
GOOGL_2022,2025-02-26 05:00:00+00:00,174.6571711800562,175.66478399830825,171.1753955398117,172.3226776123047,35431300,0.0,0.0,-1.5334615315869438,175.38544209798178
GOOGL_2022,2025-02-27 05:00:00+00:00,173.5797206760448,174.14836864650957,167.54398410119538,168.1026611328125,39991000,0.0,0.0,-2.4489037298889182,171.81055704752603
GOOGL_2022,2025-02-28 05:00:00+00:00,168.28223059503162,170.20768740317763,166.37674611034126,169.8784637451172,48130600,0.0,0.0,1.0563798338098174,170.10126749674478
GOOGL_2022,2025-03-03 05:00:00+00:00,171.52456139173032,172.96116813684316,165.53871010229818,166.6161651611328,40770500,0.0,0.0,-1.9203720778162126,168.1990966796875
GOOGL_2022,2025-03-04 05:00:00+00:00,165.84799570787212,172.88135895735127,165.40903083418053,170.51695251464844,45388000,0.0,0.0,2.341181811346593,169.0038604736328
GOOGL_2022,2025-03-05 05:00:00+00:00,170.11790989089675,173.37021717369865,168.66134594316833,172.6120147705078,30954900,0.0,0.0,1.2286533537944733,169.91504414876303
GOOGL_2022,2025-03-06 05:00:00+00:00,170.12787268446783,174.39777881609385,170.0979446451701,171.94358825683594,28302000,0.0,0.0,-0.38724217115509996,171.69085184733072
GOOGL_2022,2025-03-07 05:00:00+00:00,170.85613731453174,174.55739526661597,169.86848162814977,173.45001220703125,27385800,0.0,0.0,0.8761152221303803,172.66853841145834
GOOGL_2022,2025-03-10 04:00:00+00:00,168.05654311824674,168.25631348073628,163.49207685373173,165.66943359375,43604000,0.2,0.0,-4.485775765754507,170.3543446858724
GOOGL_2022,2025-03-11 04:00:00+00:00,164.71060268982163,166.5483741956788,161.17487454711969,163.84164428710938,39587400,0.0,0.0,-1.1032749174012868,167.65369669596353
GOOGL_2022,2025-03-12 04:00:00+00:00,166.37858578107983,167.43730167009207,163.33227056435828,166.90794372558594,28372400,0.0,0.0,1.8715018711014109,165.47300720214844
GOOGL_2022,2025-03-13 04:00:00+00:00,165.8392348472833,165.92913761122173,161.91399391340872,162.56320190429688,31756200,0.0,0.0,-2.6030767166074886,164.4375966389974
GOOGL_2022,2025-03-14 04:00:00+00:00,163.07258484755664,166.28869257421587,162.25356904272374,165.28990173339844,31995900,0.0,0.0,1.6773167587501137,164.92034912109375
GOOGL_2022,2025-03-17 04:00:00+00:00,164.83044981365524,166.0989184378049,163.47209367229158,164.09133911132812,31184300,0.0,0.0,-0.7251275543762592,163.98148091634116
GOOGL_2022,2025-03-18 04:00:00+00:00,163.48207822407835,164.05139632119491,156.5305024761992,160.47572326660156,42074800,0.0,0.0,-2.2034166241239217,163.28565470377603
GOOGL_2022,2025-03-19 04:00:00+00:00,161.56440408660148,165.6694351323274,160.8053285192439,163.69183349609375,34275600,0.0,0.0,2.004110132066028,162.75296529134116
GOOGL_2022,2025-03-20 04:00:00+00:00,161.37464096618422,164.6906185813501,160.76537795311089,162.6031494140625,28138500,0.0,0.0,-0.665081488049446,162.25690205891928
GOOGL_2022,2025-03-21 04:00:00+00:00,161.01508017617863,164.04141524263727,160.69545978774022,163.79171752929688,36625800,0.0,0.0,0.7309625425567345,163.36223347981772
GOOGL_2022,2025-03-24 04:00:00+00:00,166.86800133324036,168.11648994593173,164.94032699026835,167.4772491455078,30879100,0.0,0.0,2.2501330786470986,164.62403869628906
GOOGL_2022,2025-03-25 04:00:00+00:00,168.775668441695,170.42368243836484,168.1164780833655,170.353759765625,24174400,0.0,0.0,1.7175530615612278,167.20757548014322
GOOGL_2022,2025-03-26 04:00:00+00:00,168.79565092149923,169.40491393976436,164.64067739498103,164.86041259765625,28901600,0.0,0.0,-3.2246703421906053,167.56380716959634
GOOGL_2022,2025-03-27 04:00:00+00:00,164.43094810403895,165.21998619662182,161.8041232023028,162.04383850097656,24508300,0.0,0.0,-1.7084599342557572,165.75267028808594
GOOGL_2022,2025-03-28 04:00:00+00:00,160.29595772818402,161.62435145983125,153.44425151462127,154.14340209960938,48669300,0.0,0.0,-4.875493245810503,160.3492177327474
GOOGL_2022,2025-03-31 04:00:00+00:00,152.9248693898488,155.3519238675497,150.47783482762614,154.45301818847656,54603500,0.0,0.0,0.20086236883958275,156.88008626302084
GOOGL_2022,2025-04-01 04:00:00+00:00,153.43424066067087,157.9088345005831,153.43424066067087,156.8800811767578,30672900,0.0,0.0,1.5713923992858092,155.1588338216146
GOOGL_2022,2025-04-02 04:00:00+00:00,154.9623987635517,158.21846678254826,154.51294591611935,156.85011291503906,25041700,0.0,0.0,-0.01910265566792413,156.06107076009116
GOOGL_2022,2025-04-03 04:00:00+00:00,150.92729334389097,152.59527231622977,150.20816267744866,150.5377655029297,46883400,0.0,0.0,-4.024445564491607,154.75598653157553
GOOGL_2022,2025-04-04 04:00:00+00:00,147.83102450056057,150.8873372265073,145.20421499461688,145.4239501953125,62259500,0.0,0.0,-3.3970314960717674,150.9372762044271
GOOGL_2022,2025-04-07 04:00:00+00:00,141.37884623013926,152.66518575265,140.3600753076292,146.5725555419922,76794100,0.0,0.0,0.789832311071903,147.51142374674478
GOOGL_2022,2025-04-08 04:00:00+00:00,151.0371605852081,152.0559315669147,142.85706070456766,144.52503967285156,52200200,0.0,0.0,-1.3969299106298405,145.5071818033854
GOOGL_2022,2025-04-09 04:00:00+00:00,144.24536764564118,159.3570775505851,143.73598981661124,158.51809692382812,70406200,0.0,0.0,9.68209888241609,149.87189737955728
